biz_id,lat,lon,score
VXIkI9_EbDbYHeO9IzKjJg,33.4596905,-112.0462108,589.5
VKxn7zmp8nOYT-ZHFZTjgA,33.470126,-112.04693,76
rbiRLiFTG098z9JaK3Nshw,33.4659637,-112.0506694,270
cgNIBHS2mLdbTRiodAT6EQ,33.459347,-112.064755,280
SZvYxcvYYVRue9MXcEDjsA,33.470783,-112.065371,81
5-X03Zc0nN7U5eoe8uFUdw,33.4712477,-112.0650649,696
0De3TQ_uSOXwgduKL0va3w,33.466215,-112.063247,38.5
R6aazv8FB-6BeanY3ag8kw,33.473125,-112.0650914,693
Xo9Im4LmIhQrzJcO4R3ZbA,33.4579361,-112.0520629,805.5
YECRdaM6wN6eaGOYi5g8uA,33.465674,-112.033977,130.5
NYBx4sdSVrN-I5Q8RfLMPg,33.4655483,-112.0410568,140
Cp6JGY5YIRncTV_My9nf9g,33.4575804,-112.0472907,954
04HakCR6gEeRYNAoKxkppQ,33.466038,-112.047341,15
ITyAEjIw9ekv0wXpGHQF1Q,33.4657569,-111.9725723,17.5
q2SZa5g85758iW1L9sSL1g,33.466736,-112.029768,212
po5FyERB4lUZNnBIwnhFlg,33.4661343,-111.973718,75
I2IofjP2sHZUkv7pcoc33A,33.466085,-112.013243,14
_RBUU1y4yJrK0SPAd8z0-w,33.4657562,-111.9718284,518
WyJuGTwFwoN0k8iX8FsqYw,33.458744,-112.029827,10.5
PEHJjxdw11TGFma9Zhz3ng,33.466124,-112.015464,371
zU8IfotOLryhaz5okWx6cA,33.45111,-112.001533,15
h2ewvzx8enIwYhNbtIpcZw,33.452835,-111.99018,15
xfk9eY8gmwn8qsbyd-W6lQ,33.4514039,-111.973603,447
_gXpjRIjb5fv5f5IVGXvsw,33.466688,-111.987753,48
11TvD4sCfA8GEqLDANpbSQ,33.4511467,-111.9810186,42
ZAgPh4v-oOb1g6cdlkKI0g,33.4520972,-111.9786425,42
PsuvqWNmLBU8ABkch2d9vA,33.4552907,-111.9878697,154
2unQHR9uaRxk3dsW6f3MGA,33.455418,-111.987786,144
4rcOm0NnQkBanyS5g7TSNg,33.4656111,-112.011862,14
s87D-mtAuJ8BluKgYYsXGw,33.4796892,-112.0297946,164
yQONzVpX-DEpGSuKMIov6A,33.455418,-111.987786,525
9tefv6uPxoHhp_OlQQJVXA,33.4767236,-112.0127202,27.5
IgaruuknYwCr9afeDYQ_yw,33.4729919,-111.986969,124
Um5VnQXli9IwplV2rmgggg,33.478444,-111.9864838,93
_8Y-XNHmQ76xmxUQIrn0sA,33.4736745,-111.9862587,28
rAb_wfdKKPPbcIysjYcW4A,33.451004,-112.021191,36
hzUOqxpcnYYBgLlrgvjQYQ,33.476082,-111.986469,145
5UBAWhxukaPrc_0DalT-3w,33.476956,-111.986944,24
jzPMl-NoB5F2fwoHX3hN8A,33.492722,-112.073346,399
I4L_MJOZsnux3xCU2bLP8Q,33.4827511,-112.0734569,42
JN2qXIuDXnV2d8WnSqd28A,33.5095515,-112.0701304,189
KIbFaBrZDX7rrYJInkv5Kg,33.479778,-112.069072,77
#NAME?,33.5006213,-112.0743113,1600
SfrBXbRdNB_gqPkIgJyKCg,33.463512,-112.064401,44
7Jmri1RCl9Ksmpi5EoIOZQ,33.484705,-112.07333,92
3xEB9FyFXolq1b_Qn_BFtg,33.4977417,-112.0739754,868
SkNUbFJiJtbZjY-S_S0u7g,33.50960522,-112.0719614,262.5
VZYMInkjRJVHwXVFqeoMWg,33.486194,-112.073895,17.5
g4Eit1EeeEGhTVik6AWYsA,33.4945855,-112.0689504,30
cIwMq5KNq0ASQzoTP1dE9Q,33.51073439,-112.0733185,72
OkXpdUozVS3vjSRtCoSIvw,33.5114334,-112.0685027,18
cjUmPLRT43wN9Z87A9BOpg,33.50956812,-112.0733274,159
UWrB5H3G-hhiHMy3iKV2ew,33.5102286,-112.0741357,337.5
-3WVw1TNQbPBzaKCaQQ1AQ,33.4859173,-112.0690737,1044
wTiQXYB9fE9rcSZDsZgbtQ,33.50966666,-112.0717401,234.5
L19_1cG2ALVjdBQ456h26A,33.4940659,-112.074398,78
zZmhEpiVpRfFQid87-pcOQ,33.510392,-112.0741307,70
WPSM_oTPceoSnwqQWfAsdg,33.48330786,-112.0750098,105
5W0WLaM5gue42MQPpcB0lw,33.5127699,-112.0740123,15
yaTx8l9SrM0qR3Zcdnw5rw,33.491509,-112.075675,16
kUGgkYxXxHDhD6mtpQdUNQ,33.5093372,-112.0608177,21
DeAnVirgOxQnI36V1W158A,33.4803943,-112.0491027,424
ML1RJdeZ7bbfMrHvJ7m99A,33.5094801,-112.0601964,1152
nrb_PRgJB-ZOVLD07fikJQ,33.530652,-112.064643,12
#NAME?,33.513796,-112.0651937,54
FltN1Hnw4n7BORXJH1kaeg,33.5237171,-112.0479298,32
AkOruz5CrCxUmXe1p_WoRg,33.5098142,-112.0610062,2212
kIvIqHvvFOc6aCutFYIvNg,33.523756,-112.049638,27.5
3CSaqRNvYg7ZdN2zwxwzVw,33.529845,-112.064704,276
FW2Z4ll4zSOEDAJX9-wBZA,33.528137,-112.064673,108
XcwbN5fDlyl8qCttcdDGKA,33.51042,-112.065343,56
HrD4U4wvzkmpHranLW7W6g,33.4954589,-112.064613,14
VlG9qxAc4d0em2djaU__xw,33.5290164,-112.0648679,129
naUFPFYH2CqHtTrV3IAJrQ,33.5167259,-112.0648001,45
W8WyVVxinyRjzP8gJa7ILg,33.5093372,-112.0608177,69
PxeX1M8WtyPxX1MuuGIh-g,33.5184314,-112.0641262,542.5
auorqdHiATGZHVd-sd79ZQ,33.51240767,-112.0653534,668
MEraJIKYztC7IOzYwMe86g,33.510317,-112.080548,56
3ZVG1MSRuvheqZ4gOioQVw,33.4942179,-112.059748,15
FKHv7FkblONv9qqBndJUrg,33.5095496,-112.0652288,129
od49_DFUJY9louGx80My-A,33.4947362,-112.0605131,72.5
Ql2cV2A9alEOlFySzEGNVw,33.5080044,-112.0653397,21
t30Ua_mSiClnpBqud84ygw,33.508282,-112.048136,9
lHKS896yFkmAuWyFnbNP3A,33.5076398,-112.0650347,81
rrPRCU1m22v02k60YvJNrg,33.4803248,-112.0283782,12.5
LzpR_jE6VIutJ08s2cdRrw,33.504777,-112.047846,828
0K35eGvzVRZEirNo5v_WfA,33.5113051,-112.0471421,255.5
BT2Vls7h6sWrCKa5gGXbKg,33.4807981,-112.0208269,162
UlShIstbG4Yfh0MpTAEciA,33.4949031,-112.0302027,10.5
t54zAs7IftAVb9SKcCRotw,33.479605,-112.016481,136
HNusESyB6lEgrf5IUwUr_g,33.5092104,-112.0462319,31.5
XzR49vhfm5ugcPJ3x_c2KQ,33.525861,-112.048124,30
18TUn9oiW0k0yB6lheiOvw,33.523984,-112.04698,1156
ntJAKLAq0cXzzdFgPoo0Iw,33.5078595,-112.0475385,400
OT0gFIAr_c-d3i-IQ6TZQg,33.50876,-112.046798,72
c0RSs2KYK5Y-ZlSrNq9LyA,33.5369963,-112.0474809,794.5
Tk2dSL0TwQeI_zNJmb442A,33.4949943,-112.0473119,416.5
GpK9MeUjEd7rwhejG2ykww,33.513505,-112.0479841,455
74NT13vpDleoNrkxQdEpsQ,33.5087649,-112.04624,48
KLaxBc83JnxyGf7GP7enYA,33.5098669,-112.0394971,178.5
X8dNaEFH7LWDt1ORmkfDTg,33.507549,-112.047066,27
KNIw6kwf8LZkrS1lEnaLiw,33.508756,-112.045816,81
gQjTs4BDNYSu9oJhkEsssw,33.508732,-112.043847,206.5
ib-y5nsfn3unE0lLY1vfAw,33.509702,-112.042514,511
Pfb6VOIiroqDWOebfgWGPQ,33.52265,-112.0475118,856
HIiVx2mseVWKtx8TKfWC_A,33.5092185,-112.0467405,640
jSEcE8AY-mzGq9EOiyrtng,33.5318417,-112.0479816,175.5
SOHp2b8quJEitFeuO58Syw,33.509927,-112.044949,122.5
LYyGQgL60VKdV-p_9OxmWQ,33.5026383,-112.0470936,441
RoErsFPM0A-1SCqD-FRV_Q,33.507557,-112.040116,4
T5HYqRADhAL6VPRAacz74Q,33.525861,-112.048124,292.5
AyPmMe8GW6J26NvT_oI88Q,33.5305474,-112.0472047,9
GGhyhajTNKm5yTxtAoaxIw,33.507557,-112.040116,17.5
BJLoCsSp2TkHeTv00fJTVQ,33.5228486,-112.047511,21
CqhsIZ7TzCfJTrZqg5-gqQ,33.5093736,-112.0409502,684
5kRug3bEienrpovtPRVVwg,33.530335,-112.047101,1612
TqHTtjPANCBKGsjGBjDoQQ,33.507455,-112.040131,548
VpW40mznMS43CqdbelX2wA,33.4962555,-112.0205287,773.5
PAtgWCLCFRQd_fjnihISOg,33.5305094,-112.0154818,228
JxgoluY8hnC34cys_f80xA,33.5093706,-112.0273984,42
WzhHlaEyaHE4KIFfcqC_9g,33.4948208,-112.0163009,72
MU3i2uEyUBntebU6pEyMbw,33.5093593,-112.0261747,172
rJ7HH85lo0wTNr5BiYGQ4Q,33.5160662,-112.029562,87.5
bxpzP73A7gauvxFEyd_8xA,33.48777652,-112.0301367,70
ET9VpUk1UgjMN5DJRV0yOw,33.5096014,-112.0253849,35
ut-kla-EA23nJOij_dcL0Q,33.5094212,-112.0301061,220.5
bewtZL-VV1oeGUdAhHVz6Q,33.511132,-112.02476,96
#NAME?,33.5056919,-112.040429,12
fmuj7u1gflmEjW-h0v9bwg,33.507557,-112.040116,484
2r8jGeuYvMkyP2ik_X-Bxw,33.51000845,-112.029652,570.5
MUsqPXthMdHoPEow9M3MfA,33.510311,-112.01556,21
kjZJsF1juY_pTOw_A8Ve6w,33.5092616,-112.0376214,90
C37jakxE5TX6ccAfjp2kJA,33.5093706,-112.0273984,17.5
Ta-fY1c_E8qHBBDQGyxPkg,33.508711,-112.02943,128
QdbZyl-LWFS54u93Vjd5SA,33.5104258,-112.0284918,760
o3TruOSgOwNgx08QosuWTw,33.4804658,-112.0218376,56
Rg3INE2p4zQYvfMvJduEOQ,33.5062577,-112.0388617,528
imvNxppzxkLUPH64pQsDQg,33.5160662,-112.029562,220.5
syxUZu1GrJv0LYnV38hMug,33.488164,-112.030538,21
3m7khDnqH9QOg8gu3Ymumw,33.5080057,-112.0319425,21
Uov4o_7gRqQKQyjVhWOpVA,33.5095797,-112.0258966,87.5
NDKkce5Au-o_OhIt5f2ZBg,33.5100455,-112.01408,327
K9fIADfO_zKFPFm75A1Hxw,33.494876,-112.028973,25
UxMnY3Dxafucv5cXHyfBSA,33.4949655,-112.0310218,108.5
24qSrF_XOrvaHDBy-gLIQg,33.5092757,-112.036358,604
YSQnaRE4Le6CaonZICFyVQ,33.5092864,-112.0370322,6
yLfYR-PvIzAv9DnEH68Rgw,33.5096147,-112.0252066,32.5
U2hhSRVHfBryKPNTgasprA,33.5059283,-112.0388474,20
yPfvOB63thP5t3pGZPJExA,33.523043,-112.026658,462
u0zjW7rluJgUeQTnaZnkJQ,33.480776,-112.013252,10
CkQKNhlm8DOzxbXm_zb3bg,33.5094453,-112.0290689,13.5
lgWe8lSmcBk4Pq0kVI9-0A,33.495245,-112.02898,12
rVUEZpHQfWI_3kt0lBwaxQ,33.5100215,-112.0153526,262.5
oEjdNvlluW5_Ng9kewJFBg,33.510026,-112.024174,27
Vu8od1U-h5qqwj3Jf_Hnzg,33.5092848,-112.0371249,52.5
_BhzcKojv1gjdRINe3Gkig,33.5093706,-112.0273984,108
vvA3fbps4F9nGlAEYKk_sA,33.4804921,-112.0221966,364
4rySWsfL5enT7t4XuVNJuQ,33.4802944,-112.0318284,280
OypZxwm-jS9QfUwgBmzeyw,33.5097281,-112.0255251,60
NVqLUZ7Vb9B_0RJm_BS64g,33.487276,-112.030849,98
C6oCdg9wVaS81Re0WfBJzw,33.4872299,-112.0305386,48
PuHucejs4LG3hSXnrwi9-g,33.487817,-112.031296,172
3DMvGD8ZmlMQmhwV66hdSA,33.495342,-112.022972,252
VWcaFOSFcDwmFquycBzFyQ,33.4952249,-112.0132474,78
69t2S1u7Rf6qM_c14b42xQ,33.4953008,-112.0207982,171.5
iDoigI3605ixHl_qHly3Tg,33.50921743,-112.034388,264
zMa6YoEekpABg1HZnnTZdg,33.510034,-112.0241743,1352
gxuVySgACHDqJlwmelFHLA,33.488839,-111.959883,40.5
cvb__rYMkj4BMhC3p_FB3Q,33.479852,-111.994039,60
VpSiOW1PapVmZyyRBK_GBQ,33.5100523,-111.9963126,408
Upru5VE0jZ81ZQVVNCK_uA,33.4804795,-112.0096143,21
oc0Wl6ktfMLb5VZ2Uz6M2A,33.50997381,-111.9966023,450
_ODHYjCmrb3W9hIGJI1uaA,33.4949196,-112.0113575,430.5
CvJNcUtmNubDF8UmuduNXg,33.4804114,-111.9969164,30
y-uHaMLLWQydSyWJawLIUw,33.479889,-111.997771,206.5
nLpV9fo8xml-QHOKyOje2A,33.47987,-111.9978239,32.5
JobP0ghILdh8S8l-LhHHxQ,33.4797323,-111.9958677,87
9Dj2we91vaYDVhfq6t-Luw,33.479698,-111.982927,12
edjCywtqffQ8__vM7POZbw,33.495496,-111.988131,184
hLAWdi804nVfTLF7T0rB1Q,33.493831,-112.01265,92
K2_Hmmo5crTYWiT_1sWnfQ,33.47979355,-111.9859848,266
ejfy33R1avFm7oygL34uQg,33.480662,-111.984111,130.5
T-FM14EE1tt-94eONQEaVA,33.480782,-111.993301,7.5
j0Uc-GuOe-x9_N_IK1KPpA,33.4955624,-112.000651,164
fVgrpVyp-nPLTac9YIjTug,33.504688,-111.969094,824
5Js9G0axfWhbYlB9UgXLww,33.494436,-111.986521,138
N-gqIeVDebI3qgwxf1jMcw,33.495665,-112.012269,28
2dJ_UPPCpcjo5JeYPnjaYw,33.4799104,-111.9854773,48
2gMx4KnXbNtpoCuVCmyo3g,33.4797129,-111.981506,22
S8R5c7-plWe3NtmijYAJvg,33.494594,-111.9893448,217
SDwYQ6eSu1htn8vHWv128g,33.5021111,-111.9963386,4477.5
7UTlEVHU5v2xBLdkGghyzQ,33.4953259,-112.0119403,73.5
5WQhLNpG6xZryVCla4gMRA,33.479131,-111.984771,87.5
yJr24Yy1K6bt2G9fX3_zPA,33.5092093,-111.9885861,658
wdEnI9WTLHiqSCH1RdJ40w,33.480391,-111.978627,60
qz4ZOcv-840UjfCEYI4qZg,33.494204,-111.976613,280
FRDZ59oRvUSs4gf-itOCBg,33.5091326,-111.9875851,10.5
m9Wqqma30o-hH2fAX7dnug,33.4951447,-112.0118398,464
7SoGPn8dvce7A1aHdBOGLA,33.480845,-112.011292,76.5
To5CjntVFawXM_hpAhvVdQ,33.5106961,-111.9865579,364
UxvOXcoCRFRAVhRB0D9imw,33.5108208,-111.9862703,262.5
sMD2HPNh7m0hgCxHDzGTzQ,33.4805041,-112.0115928,40
TBTaMIaeDw5B79hXDZBtrA,33.4806911,-111.9926934,66.5
MPziC5MO2QQiYVAMM3fdSw,33.4949597,-111.98959,228
iNvY0zAlaD_ye7Z6rHu-Ug,33.495084,-111.999963,868
wct7rZKyZqZftzmAU-vhWQ,33.4951558,-112.0010198,518
uevPN8zwJpBpnxRur1jUhw,33.4805451,-112.0006832,264
lwgBIboXZ4j9uuZthAvTEw,33.479852,-111.994039,28
9Vu9KhK2-kBSM-FXvxXGNg,33.4954826,-111.9883722,255.5
jHte0SjUldZeDDZ5py0ZhA,33.48073,-112.003749,25
O02yhnk20alGOBw0HcmHGw,33.479938,-111.98828,9
H8QFth3DVsYbkJ2M7bTvmg,33.4800263,-111.9619215,12
i8X14GDzaYD_TOGeWjmv-A,33.4805459,-111.9984903,18
BicQSnGZnY_yuGEDkhVfnA,33.494646,-111.9947,164.5
QplY4p8HHJY0ncbgcpb8WQ,33.4807241,-112.0128995,22
ZN9aiuiCPAXWHmV_hB3KXw,33.5607929,-112.06494,20
hqVbmZNLTdR2y7G7oJu9vg,33.546583,-112.0469306,450
ytcm2DXuJWKPTqCtr6uJ4A,33.563433,-112.065592,212
C4_VnxikagdjSbNQiblzYw,33.550167,-112.048885,21
wLZ--5d4lXImxrG7VhdTyA,33.538927,-112.048079,38.5
GvwDppcJLm9lso9iS2hSIw,33.5382443,-112.057106,266
3rJE7qliy8_ylKhY5FdlIw,33.546608,-112.047023,40
dUJMmr6TFrHmiokijXiyUg,33.537947,-112.064128,12
ieYiA4L5gk7S3kZYK0l_dg,33.55245209,-112.0571823,385
YldXB1hRpnE1CWLF3mvgpQ,33.53787131,-112.055161,688
G9LwkTSdKOyOGqd5BbuIkA,33.545329,-112.043169,969.5
Y_dzA9OHRKa0X1cqcRmsaw,33.5382428,-112.0474793,56
4eFIVmbeCvJGCrhzmd-VYA,33.5675286,-112.0731019,256
PxqufEwqzIHAbQGRdZ3bUw,33.5389948,-112.0640088,69
rwT9wCyXNATA36yqcb4JSg,33.583061,-112.051734,84
EUXT1vSFWaiD_BFmFK8rBg,33.582578,-112.051894,52
Y3a3RkR97J_ReiKgiMXeJg,33.601202,-112.062583,159
3Zsjlum5kl5N5KV712aTMQ,33.59547,-112.064668,884
PxUQyOAdK8c3P_WnrXuCUg,33.5661398,-112.0565478,68
#NAME?,33.5752965,-112.065316,14
flUKBy7WHqYdfOrwU1A2SA,33.5599538,-112.0653058,380
hIe65VALe8rxseYECVj08w,33.5501972,-112.0565593,91
unPzS1QJJctlZyLGFSk_HA,33.5681919,-112.065773,63
F-ykHfGY9lWr12OJ_Ofy7A,33.546608,-112.047023,192
F3SEkW6v2LJ5y6Ldo5pPaw,33.5532624,-112.0554926,288
0nyaKW_6QHSJ74OVnDmyhA,33.5643063,-112.0650912,12
kxDGexkbP30fBvxVI0CzFQ,33.55283797,-112.0535259,456
faitVIiNezSN0ogZQSZPWQ,33.5478352,-112.0474454,24
PkBqPU83bf1zArumGVHqcw,33.546608,-112.047023,70
aozcOaCMwOHG8s-lbZ6_gA,33.6412574,-112.0669362,378
cTyBfWfmgL3vgRetyfmtyA,33.641478,-112.0475,25
jw-etWMob2A07geTAVkgEw,33.6085361,-112.0362398,16
adEJYiysRmK8eDqnHP9N6A,33.640102,-112.031334,15
Y9V4EebKsaBmvKPlxXVheA,33.5969577,-112.037862,4.5
nW_1gn19lMnS9IF1KlZ-aA,33.607105,-112.063427,7.5
beSNHSvR9kjE_5vXJ_tlfw,33.6378764,-112.0638336,20
_IE5XDjxeM47NSzhg7sItg,33.639472,-112.071469,52.5
En2GuQV7FoOGHhXX5SMEBg,33.6376961,-112.0653886,25
V3lQtk1LgwAEcF9j-BzchA,33.640437,-112.0677697,441
vA9aCw2kTgN8p2SLdm2mDA,33.6403046,-112.0477215,50
rGHktXbee4CErLsMrPqbrA,33.6391488,-112.0656186,66.5
kF8JDYpLnbf8AZS9gpHXJg,33.6416167,-112.0670265,108
zTfBa__ldlTdbVgSl5h31Q,33.60775508,-112.0670512,245
3msnZ6oe0sslHsE1js1QUA,33.64100229,-112.0680883,35
JqAI4UA2xXPYxvlhzG-i9A,33.6402031,-112.0647491,45
2J1DtN7FjGICQcgRei3jKA,33.6395011,-112.0717684,60
_BU867oRCLZnDIRmg7S6Wg,33.6400345,-112.0670223,132
kvxrjOmicwb2njvXOJsZRw,33.60943809,-112.0666878,73.5
zwJX3eetOhpi-gv4-E4rcQ,33.6543385,-112.0667308,20
pTBS-RD0_DZwu-Scp0bWwQ,33.6407,-112.070232,38.5
pNJhovUsGAZ4XqG3lCU-5g,33.639176,-112.0656185,66.5
fhmKIPGVx9_O4P9zEgCHjQ,33.6074328,-112.0649186,7.5
jq_YnMQjcArdBWuwRospFg,33.606332,-112.066095,220
4XJ8gO6cbS6PuZ9dzPsrBg,33.596967,-112.037524,10.5
pF7uRzygyZsltbmVpjIyvw,33.6413465,-112.0472623,886.5
DEEAiq6dqVU8bvtC7VXztA,33.640102,-112.031334,8
dMOdFKdeI7GuZUIq0jwAQg,33.603506,-112.036383,68
DXBPI8rR9f_IthOGPDWoIQ,33.602657,-112.036439,132
nefBMCGgMPvOnASoyO_X1A,33.6402988,-112.0481559,536
Pv1H9KIGZTDgSaCDuTUjdQ,33.6034616,-112.036653,91
VTFx4ADDP6nPnlcMHB1-Ow,33.6402546,-112.0611449,28
EUfVkqNFv5Ay0W7nbaivJA,33.6023313,-112.0366539,12.5
gCQuajbLB3hQQbipYpEtYQ,33.5980645,-112.0370744,28
KVOsmfgWSbtTTKxNkXB1Bw,33.6077075,-112.0661523,30
ZN-RG7wkT8MLsmaTPzIW5g,33.6383625,-112.0684427,62.5
aVBebzA7D9DpQ-JbiCxQNg,33.639197,-112.064368,50
oMtqDDzpMcFrQwHfeYc1iA,33.6561233,-112.0629591,147
fyy4WNuchHJBa2zH6L8QQw,33.6536099,-112.0637743,24
vB3vEjcw9dfHmgP8ac5ZMQ,33.6548149,-112.0637783,49
FucrEEO2laIlAnIZ_n6cTA,33.662594,-112.030244,12
FzKvQFDbB2bimdftxMO55Q,33.6789932,-112.0301297,10.5
PkBkqQpAoeX3Ogo5HBthQg,33.6548578,-112.0638772,122.5
Yb2pNCxYR32XKmpirqJqeQ,33.6560729,-112.0641072,220
4ocBzpAkIrqXvz1Q6Hysjg,33.6548544,-112.0622257,16
G24-f72eXmV4xxjoVYY1Lg,33.655901,-112.064207,12.5
l8v1GHaB4CsryK6MioZ21A,33.582569,-111.979243,33
bexPpkHMthuCaeC0g0Lrfg,33.5842663,-111.9767865,21
53Lq8bak88EtuZyKMmDPmQ,33.5837556,-111.977774,40
WQJwpYwEFT_QTR-lFIh5mA,33.5804371,-112.0133809,116
#NAME?,33.5835789,-112.0136664,140
3e00b3ic-7J7TcSklYVauw,33.5839581,-111.9788671,21
DlLduXXSwjkm7OL4Z1iH1A,33.5844354,-112.0135584,77
4sE8irsM-l6Y-Npodmx9kA,33.5817549,-112.0084514,20
lf42gtgq_2_jPvjfp_K1nQ,33.58217107,-112.0123637,395.5
hxruECjY-r3Y1WBaFcl90g,33.596585,-112.012779,30
TepT2VeFe3tMYdAiqj12vg,33.5825876,-112.0098473,17.5
DIYHTgM-YGKWOWLzQ4XVhA,33.5820709,-112.0114578,124
0gQrhOYWdO0XVZEKtOrvaA,33.6411081,-112.0178008,272
JImJictLIE48_O1z-l2TGw,33.6400327,-112.0249314,140
WPy74Udv6X8dgxK6F9uxCQ,33.5997853,-111.9869486,42
n7dkpRLUl7C6zLRRXk_BDg,33.625558,-111.979556,30
cuxqnMMmbBV0iE2KJJy60Q,33.6283281,-112.013151,12
q5Vz6JNAGDqAT_P1lB1jVg,33.64024,-112.029534,6
Snu39WyiChz0NwFWRMyUvQ,33.639971,-112.029015,7.5
#NAME?,33.624732,-112.0144864,60
1OO3fy6z5lxlRuHnnhPStg,33.628335,-112.013147,193.5
qXQ3ZBdwI3GlbR5-eYWqNA,33.639783,-111.97826,464
HghAgkxoEpUNZNQbAY485A,33.639969,-112.010011,17.5
vFJmFFfPVhHkC3bWOeZnNA,33.6405727,-112.0202933,264
4SwDarJGXaUPGv8QpmpHxQ,33.5990613,-111.9819747,20
4mZ__NR8jLD1k0rYpSbplA,33.597866,-111.97931,203
hNVcBhJSD5HyLKMf_Z7TaA,33.6040525,-111.977892,132
j5HLcBru7FEirYJPbKFVWA,33.6032634,-111.9781795,328
otjJD3ZoMVQOflk4LvoFZg,33.5989356,-111.9814645,18
DLBRqj-RXzg2QPJko9L7dw,33.6408798,-111.994275,15
p1ntTC9-CI6x5Y_nUoo6Ag,33.5993289,-111.9871884,80.5
nqpUjsD-nUIQCrr15B9W-g,33.64115,-111.993511,18
